days,x,y,z,popval,m1,m2,m3,m4
10,1,7,3,1,0.850187177,0.850187177,0.850187177,0.850187177
10,2,0,0,1,0.89664527,0.89664527,0.89664527,0.89664527
10,2,0,1,1,0.899341703,0.899341703,0.899341703,0.899341703
10,2,0,2,1,0.807671993,0.807671993,0.807671993,0.807671993
10,2,0,3,1,0.856892061,0.856892061,0.856892061,0.856892061
10,2,1,0,1,0.888320638,0.888320638,0.888320638,0.888320638
10,2,1,1,1,0.875097882,0.875097882,0.875097882,0.875097882
10,2,1,2,1,0.849545682,0.849545682,0.849545682,0.849545682
10,2,1,3,1,0.811864264,0.811864264,0.811864264,0.811864264
10,2,2,0,1,0.847017522,0.847017522,0.847017522,0.847017522
10,2,2,1,1,0.804833604,0.804833604,0.804833604,0.804833604
10,2,2,2,1,0.890029,0.890029,0.890029,0.890029
10,2,2,3,1,0.899719867,0.899719867,0.899719867,0.899719867
10,2,3,0,1,0.894510839,0.894510839,0.894510839,0.894510839
10,2,3,1,1,0.850723755,0.850723755,0.850723755,0.850723755
10,2,3,2,1,0.852967562,0.852967562,0.852967562,0.852967562
10,2,3,3,1,0.820070506,0.820070506,0.820070506,0.820070506
10,2,4,0,1,0.866929349,0.866929349,0.866929349,0.866929349
10,2,4,1,1,0.870874435,0.870874435,0.870874435,0.870874435
10,2,4,2,1,0.839973005,0.839973005,0.839973005,0.839973005
10,2,4,3,1,0.856521135,0.856521135,0.856521135,0.856521135
10,2,5,0,1,0.859915125,0.859915125,0.859915125,0.859915125
10,2,5,1,1,0.829066974,0.829066974,0.829066974,0.829066974
10,2,5,2,1,0.879160123,0.879160123,0.879160123,0.879160123
10,2,5,3,1,0.84335912,0.84335912,0.84335912,0.84335912
10,2,6,0,1,0.843555592,0.843555592,0.843555592,0.843555592
10,2,6,1,1,0.885114322,0.885114322,0.885114322,0.885114322
10,2,6,2,1,0.849778454,0.849778454,0.849778454,0.849778454
10,2,6,3,1,0.844898313,0.844898313,0.844898313,0.844898313
10,2,7,0,1,0.816471829,0.816471829,0.816471829,0.816471829
10,2,7,1,1,0.87337007,0.87337007,0.87337007,0.87337007
10,2,7,2,1,0.889688353,0.889688353,0.889688353,0.889688353
10,2,7,3,1,0.830990372,0.830990372,0.830990372,0.830990372
10,3,0,0,1,0.816098472,0.816098472,0.816098472,0.816098472
10,3,0,1,1,0.885334712,0.885334712,0.885334712,0.885334712
10,3,0,2,1,0.871516972,0.871516972,0.871516972,0.871516972
10,3,0,3,1,0.834054938,0.834054938,0.834054938,0.834054938
10,3,1,0,1,0.858203515,0.858203515,0.858203515,0.858203515
10,3,1,1,1,0.861132045,0.861132045,0.861132045,0.861132045
10,3,1,2,1,0.867692295,0.867692295,0.867692295,0.867692295
10,3,1,3,1,0.826855591,0.826855591,0.826855591,0.826855591
10,3,2,0,1,0.879019181,0.879019181,0.879019181,0.879019181
10,3,2,1,1,0.879680261,0.879680261,0.879680261,0.879680261
10,3,2,2,1,0.842022379,0.842022379,0.842022379,0.842022379
10,3,2,3,1,0.803263466,0.803263466,0.803263466,0.803263466
10,3,3,0,1,0.843361427,0.843361427,0.843361427,0.843361427
10,3,3,1,1,0.824689509,0.824689509,0.824689509,0.824689509
10,3,3,2,1,0.871339862,0.871339862,0.871339862,0.871339862
10,3,3,3,1,0.865801995,0.865801995,0.865801995,0.865801995
10,3,4,0,1,0.895004918,0.895004918,0.895004918,0.895004918
10,3,4,1,1,0.835308675,0.835308675,0.835308675,0.835308675
10,3,4,2,1,0.882331973,0.882331973,0.882331973,0.882331973
10,3,4,3,1,0.823320075,0.823320075,0.823320075,0.823320075
10,3,5,0,1,0.854052785,0.854052785,0.854052785,0.854052785
10,3,5,1,1,0.88406674,0.88406674,0.88406674,0.88406674
10,3,5,2,1,0.838768461,0.838768461,0.838768461,0.838768461
10,3,5,3,1,0.831098089,0.831098089,0.831098089,0.831098089
10,3,6,0,1,0.873625909,0.873625909,0.873625909,0.873625909
10,3,6,1,1,0.879532827,0.879532827,0.879532827,0.879532827
10,3,6,2,1,0.888923912,0.888923912,0.888923912,0.888923912
10,3,6,3,1,0.873197335,0.873197335,0.873197335,0.873197335
10,3,7,0,1,0.810418515,0.810418515,0.810418515,0.810418515
10,3,7,1,1,0.881081944,0.881081944,0.881081944,0.881081944
10,3,7,2,1,0.871620514,0.871620514,0.871620514,0.871620514
10,3,7,3,1,0.897617313,0.897617313,0.897617313,0.897617313
10,4,0,0,1,0.813567125,0.813567125,0.813567125,0.813567125
10,4,0,1,1,0.806695214,0.806695214,0.806695214,0.806695214
10,4,0,2,1,0.843702309,0.843702309,0.843702309,0.843702309
10,4,0,3,1,0.805516536,0.805516536,0.805516536,0.805516536
10,4,1,0,1,0.811079333,0.811079333,0.811079333,0.811079333
10,4,1,1,1,0.860310003,0.860310003,0.860310003,0.860310003
10,4,1,2,1,0.870265092,0.870265092,0.870265092,0.870265092
10,4,1,3,1,0.841741578,0.841741578,0.841741578,0.841741578
10,4,2,0,1,0.801956684,0.801956684,0.801956684,0.801956684
10,4,2,1,1,0.897058905,0.897058905,0.897058905,0.897058905
10,4,2,2,1,0.88190391,0.88190391,0.88190391,0.88190391
10,4,2,3,1,0.863610503,0.863610503,0.863610503,0.863610503
10,4,3,0,1,0.893948481,0.893948481,0.893948481,0.893948481
10,4,3,1,1,0.894525596,0.894525596,0.894525596,0.894525596
10,4,3,2,1,0.843018343,0.843018343,0.843018343,0.843018343
10,4,3,3,1,0.846184395,0.846184395,0.846184395,0.846184395
10,4,4,0,1,0.824455324,0.824455324,0.824455324,0.824455324
10,4,4,1,1,0.87769529,0.87769529,0.87769529,0.87769529
10,4,4,2,1,0.886527091,0.886527091,0.886527091,0.886527091
10,4,4,3,1,0.815764152,0.815764152,0.815764152,0.815764152
10,4,5,0,1,0.816033769,0.816033769,0.816033769,0.816033769
10,4,5,1,1,0.872339923,0.872339923,0.872339923,0.872339923
10,4,5,2,1,0.899810399,0.899810399,0.899810399,0.899810399
10,4,5,3,1,0.860676041,0.860676041,0.860676041,0.860676041
10,4,6,0,1,0.877296177,0.877296177,0.877296177,0.877296177
10,4,6,1,1,0.845805555,0.845805555,0.845805555,0.845805555
10,4,6,2,1,0.82106734,0.82106734,0.82106734,0.82106734
10,4,6,3,1,0.860359334,0.860359334,0.860359334,0.860359334
10,4,7,0,1,0.886277364,0.886277364,0.886277364,0.886277364
10,4,7,1,1,0.864295668,0.864295668,0.864295668,0.864295668
10,4,7,2,1,0.806836828,0.806836828,0.806836828,0.806836828
10,4,7,3,1,0.80660543,0.80660543,0.80660543,0.80660543
10,5,0,0,1,0.896578966,0.896578966,0.896578966,0.896578966
10,5,0,1,1,0.864255374,0.864255374,0.864255374,0.864255374
10,5,0,2,1,0.880683239,0.880683239,0.880683239,0.880683239
10,5,0,3,1,0.850693295,0.850693295,0.850693295,0.850693295
10,5,1,0,1,0.897598422,0.897598422,0.897598422,0.897598422
10,5,1,1,1,0.822660134,0.822660134,0.822660134,0.822660134
10,5,1,2,1,0.890372762,0.890372762,0.890372762,0.890372762
10,5,1,3,1,0.814830864,0.814830864,0.814830864,0.814830864
10,5,2,0,1,0.812379961,0.812379961,0.812379961,0.812379961
10,5,2,1,1,0.826631029,0.826631029,0.826631029,0.826631029
10,5,2,2,1,0.814078505,0.814078505,0.814078505,0.814078505
10,5,2,3,1,0.850201952,0.850201952,0.850201952,0.850201952
10,5,3,0,1,0.84522794,0.84522794,0.84522794,0.84522794
10,5,3,1,1,0.879774253,0.879774253,0.879774253,0.879774253
10,5,3,2,1,0.856743218,0.856743218,0.856743218,0.856743218
10,5,3,3,1,0.887614052,0.887614052,0.887614052,0.887614052
10,5,4,0,1,0.855931207,0.855931207,0.855931207,0.855931207
10,5,4,1,1,0.867062112,0.867062112,0.867062112,0.867062112
10,5,4,2,1,0.845482766,0.845482766,0.845482766,0.845482766
10,5,4,3,1,0.82418952,0.82418952,0.82418952,0.82418952
10,5,5,0,1,0.855269602,0.855269602,0.855269602,0.855269602
10,5,5,1,1,0.817943706,0.817943706,0.817943706,0.817943706
10,5,5,2,1,0.827484986,0.827484986,0.827484986,0.827484986
10,5,5,3,1,0.896120033,0.896120033,0.896120033,0.896120033
10,5,6,0,1,0.853275648,0.853275648,0.853275648,0.853275648
10,5,6,1,1,0.887176727,0.887176727,0.887176727,0.887176727
10,5,6,2,1,0.3,0.5,0.7,0.6
10,5,6,3,1,0.3,0.5,0.7,0.6
10,5,7,0,1,0.817144056,0.817144056,0.817144056,0.817144056
10,5,7,1,1,0.830652071,0.830652071,0.830652071,0.830652071
10,5,7,2,1,0.3,0.5,0.7,0.6
10,5,7,3,1,0.3,0.5,0.7,0.6
10,6,0,0,1,0.890981397,0.890981397,0.890981397,0.890981397
10,6,0,1,1,0.887875352,0.887875352,0.887875352,0.887875352
10,6,0,2,1,0.847471673,0.847471673,0.847471673,0.847471673
10,6,0,3,1,0.896990056,0.896990056,0.896990056,0.896990056
10,6,1,0,1,0.857942482,0.857942482,0.857942482,0.857942482
10,6,1,1,1,0.866115536,0.866115536,0.866115536,0.866115536
10,6,1,2,1,0.869389481,0.869389481,0.869389481,0.869389481
10,6,1,3,1,0.828409972,0.828409972,0.828409972,0.828409972
10,6,2,0,1,0.82177382,0.82177382,0.82177382,0.82177382
10,6,2,1,1,0.847425625,0.847425625,0.847425625,0.847425625
10,6,2,2,1,0.865046169,0.865046169,0.865046169,0.865046169
10,6,2,3,1,0.84655634,0.84655634,0.84655634,0.84655634
10,6,3,0,1,0.877954245,0.877954245,0.877954245,0.877954245
10,6,3,1,1,0.820876849,0.820876849,0.820876849,0.820876849
10,6,3,2,1,0.878234713,0.878234713,0.878234713,0.878234713
10,6,3,3,1,0.812171939,0.812171939,0.812171939,0.812171939
10,6,4,0,1,0.813284799,0.813284799,0.813284799,0.813284799
10,6,4,1,1,0.868929421,0.868929421,0.868929421,0.868929421
10,6,4,2,1,0.80173893,0.80173893,0.80173893,0.80173893
10,6,4,3,1,0.875259099,0.875259099,0.875259099,0.875259099
10,6,5,0,1,0.853793506,0.853793506,0.853793506,0.853793506
10,6,5,1,1,0.871901369,0.871901369,0.871901369,0.871901369
10,6,5,2,1,0.3,0.5,0.7,0.6
10,6,5,3,1,0.3,0.5,0.7,0.6
10,6,6,0,1,0.811374404,0.811374404,0.811374404,0.811374404
10,6,6,1,1,0.3,0.5,0.7,0.6
10,6,6,2,0,0,0,0,0
10,6,6,3,0,0,0,0,0
10,6,7,0,1,0.893888172,0.893888172,0.893888172,0.893888172
10,6,7,1,1,0.3,0.5,0.7,0.6
10,6,7,2,0,0,0,0,0
10,6,7,3,0,0,0,0,0
10,7,0,0,1,0.819561865,0.819561865,0.819561865,0.819561865
10,7,0,1,1,0.895831383,0.895831383,0.895831383,0.895831383
10,7,0,2,1,0.850604419,0.850604419,0.850604419,0.850604419
10,7,0,3,1,0.865301209,0.865301209,0.865301209,0.865301209
10,7,1,0,1,0.837182589,0.837182589,0.837182589,0.837182589
10,7,1,1,1,0.852444165,0.852444165,0.852444165,0.852444165
10,7,1,2,1,0.827742973,0.827742973,0.827742973,0.827742973
10,7,1,3,1,0.827308582,0.827308582,0.827308582,0.827308582
10,7,2,0,1,0.874781414,0.874781414,0.874781414,0.874781414
10,7,2,1,1,0.884635954,0.884635954,0.884635954,0.884635954
10,7,2,2,1,0.818101305,0.818101305,0.818101305,0.818101305
10,7,2,3,1,0.833200143,0.833200143,0.833200143,0.833200143
10,7,3,0,1,0.829335499,0.829335499,0.829335499,0.829335499
10,7,3,1,1,0.812491024,0.812491024,0.812491024,0.812491024
10,7,3,2,1,0.839020519,0.839020519,0.839020519,0.839020519
10,7,3,3,1,0.89981335,0.89981335,0.89981335,0.89981335
10,7,4,0,1,0.864217937,0.864217937,0.864217937,0.864217937
10,7,4,1,1,0.823782282,0.823782282,0.823782282,0.823782282
10,7,4,2,1,0.890164724,0.890164724,0.890164724,0.890164724
10,7,4,3,1,0.801209518,0.801209518,0.801209518,0.801209518
10,7,5,0,1,0.829250388,0.829250388,0.829250388,0.829250388
10,7,5,1,1,0.807722908,0.807722908,0.807722908,0.807722908
10,7,5,2,1,0.3,0.5,0.7,0.6
10,7,5,3,1,0.3,0.5,0.7,0.6
10,7,6,0,1,0.807524351,0.807524351,0.807524351,0.807524351
10,7,6,1,1,0.3,0.5,0.7,0.6
10,7,6,2,0,0,0,0,0
10,7,6,3,0,0,0,0,0
10,7,7,0,1,0.887377449,0.887377449,0.887377449,0.887377449
10,7,7,1,1,0.3,0.5,0.7,0.6
10,7,7,2,0,0,0,0,0
10,7,7,3,0,0,0,0,0
1,0,0,0,1,0.865537559,0.865537559,0.865537559,0.865537559
1,0,0,1,1,0.889320044,0.889320044,0.889320044,0.889320044
1,0,0,2,1,0.890170586,0.890170586,0.890170586,0.890170586
1,0,0,3,1,0.890628762,0.890628762,0.890628762,0.890628762
1,0,1,0,1,0.832820481,0.832820481,0.832820481,0.832820481
1,0,1,1,1,0.802520882,0.802520882,0.802520882,0.802520882
1,0,1,2,1,0.84872817,0.84872817,0.84872817,0.84872817
1,0,1,3,1,0.860261599,0.860261599,0.860261599,0.860261599
1,0,2,0,1,0.838109918,0.838109918,0.838109918,0.838109918
1,0,2,1,1,0.882285076,0.882285076,0.882285076,0.882285076
1,0,2,2,1,0.80781509,0.80781509,0.80781509,0.80781509
1,0,2,3,1,0.812952448,0.812952448,0.812952448,0.812952448
1,0,3,0,1,0.857178269,0.857178269,0.857178269,0.857178269
1,0,3,1,1,0.868742261,0.868742261,0.868742261,0.868742261
1,0,3,2,1,0.876446061,0.876446061,0.876446061,0.876446061
1,0,3,3,1,0.822595158,0.822595158,0.822595158,0.822595158
1,0,4,0,1,0.868634363,0.868634363,0.868634363,0.868634363
1,0,4,1,1,0.82334935,0.82334935,0.82334935,0.82334935
1,0,4,2,1,0.867041133,0.867041133,0.867041133,0.867041133
1,0,4,3,1,0.868427183,0.868427183,0.868427183,0.868427183
1,0,5,0,1,0.83752729,0.83752729,0.83752729,0.83752729
1,0,5,1,1,0.827283965,0.827283965,0.827283965,0.827283965
1,0,5,2,1,0.875763267,0.875763267,0.875763267,0.875763267
1,0,5,3,1,0.899295138,0.899295138,0.899295138,0.899295138
1,0,6,0,1,0.827181288,0.827181288,0.827181288,0.827181288
1,0,6,1,1,0.839183376,0.839183376,0.839183376,0.839183376
1,0,6,2,1,0.874871971,0.874871971,0.874871971,0.874871971
1,0,6,3,1,0.827608085,0.827608085,0.827608085,0.827608085
1,0,7,0,1,0.831479795,0.831479795,0.831479795,0.831479795
1,0,7,1,1,0.849768516,0.849768516,0.849768516,0.849768516
1,0,7,2,1,0.873003143,0.873003143,0.873003143,0.873003143
1,0,7,3,1,0.869496303,0.869496303,0.869496303,0.869496303
1,1,0,0,1,0.829724722,0.829724722,0.829724722,0.829724722
1,1,0,1,1,0.833692299,0.833692299,0.833692299,0.833692299
1,1,0,2,1,0.84945469,0.84945469,0.84945469,0.84945469
1,1,0,3,1,0.859140435,0.859140435,0.859140435,0.859140435
1,1,1,0,1,0.832119473,0.832119473,0.832119473,0.832119473
1,1,1,1,1,0.880685363,0.880685363,0.880685363,0.880685363
1,1,1,2,1,0.85292795,0.85292795,0.85292795,0.85292795
1,1,1,3,1,0.841924669,0.841924669,0.841924669,0.841924669
1,1,2,0,1,0.88265127,0.88265127,0.88265127,0.88265127
1,1,2,1,1,0.815292132,0.815292132,0.815292132,0.815292132
1,1,2,2,1,0.894036682,0.894036682,0.894036682,0.894036682
1,1,2,3,1,0.889775077,0.889775077,0.889775077,0.889775077
1,1,3,0,1,0.830310635,0.830310635,0.830310635,0.830310635
1,1,3,1,1,0.844636225,0.844636225,0.844636225,0.844636225
1,1,3,2,1,0.89483068,0.89483068,0.89483068,0.89483068
1,1,3,3,1,0.809851858,0.809851858,0.809851858,0.809851858
1,1,4,0,1,0.860426967,0.860426967,0.860426967,0.860426967
1,1,4,1,1,0.864997127,0.864997127,0.864997127,0.864997127
1,1,4,2,1,0.814559819,0.814559819,0.814559819,0.814559819
1,1,4,3,1,0.820109587,0.820109587,0.820109587,0.820109587
1,1,5,0,1,0.853116211,0.853116211,0.853116211,0.853116211
1,1,5,1,1,0.844910114,0.844910114,0.844910114,0.844910114
1,1,5,2,1,0.871507727,0.871507727,0.871507727,0.871507727
1,1,5,3,1,0.85568859,0.85568859,0.85568859,0.85568859
1,1,6,0,1,0.807482392,0.807482392,0.807482392,0.807482392
1,1,6,1,1,0.881532777,0.881532777,0.881532777,0.881532777
1,1,6,2,1,0.830293984,0.830293984,0.830293984,0.830293984
1,1,6,3,1,0.83062485,0.83062485,0.83062485,0.83062485
1,1,7,0,1,0.895804041,0.895804041,0.895804041,0.895804041
1,1,7,1,1,0.842059376,0.842059376,0.842059376,0.842059376
1,1,7,2,1,0.806591075,0.806591075,0.806591075,0.806591075
1,1,7,3,1,0.829881865,0.829881865,0.829881865,0.829881865
1,2,0,0,1,0.822959926,0.822959926,0.822959926,0.822959926
1,2,0,1,1,0.837521958,0.837521958,0.837521958,0.837521958
1,2,0,2,1,0.854388591,0.854388591,0.854388591,0.854388591
1,2,0,3,1,0.81948878,0.81948878,0.81948878,0.81948878
1,2,1,0,1,0.864380014,0.864380014,0.864380014,0.864380014
1,2,1,1,1,0.895686527,0.895686527,0.895686527,0.895686527
1,2,1,2,1,0.865342636,0.865342636,0.865342636,0.865342636
1,2,1,3,1,0.866697968,0.866697968,0.866697968,0.866697968
1,2,2,0,1,0.8830551,0.8830551,0.8830551,0.8830551
1,2,2,1,1,0.801035917,0.801035917,0.801035917,0.801035917
1,2,2,2,1,0.815193783,0.815193783,0.815193783,0.815193783
1,2,2,3,1,0.812401107,0.812401107,0.812401107,0.812401107
1,2,3,0,1,0.889436388,0.889436388,0.889436388,0.889436388
1,2,3,1,1,0.85033713,0.85033713,0.85033713,0.85033713
1,2,3,2,1,0.832426495,0.832426495,0.832426495,0.832426495
1,2,3,3,1,0.801588997,0.801588997,0.801588997,0.801588997
1,2,4,0,1,0.857902456,0.857902456,0.857902456,0.857902456
1,2,4,1,1,0.801008523,0.801008523,0.801008523,0.801008523
1,2,4,2,1,0.863430906,0.863430906,0.863430906,0.863430906
1,2,4,3,1,0.892217492,0.892217492,0.892217492,0.892217492
1,2,5,0,1,0.872529381,0.872529381,0.872529381,0.872529381
1,2,5,1,1,0.826983138,0.826983138,0.826983138,0.826983138
1,2,5,2,1,0.883328875,0.883328875,0.883328875,0.883328875
1,2,5,3,1,0.875878206,0.875878206,0.875878206,0.875878206
1,2,6,0,1,0.816409684,0.816409684,0.816409684,0.816409684
1,2,6,1,1,0.843382198,0.843382198,0.843382198,0.843382198
1,2,6,2,1,0.826202403,0.826202403,0.826202403,0.826202403
1,2,6,3,1,0.813914218,0.813914218,0.813914218,0.813914218
1,2,7,0,1,0.823384166,0.823384166,0.823384166,0.823384166
1,2,7,1,1,0.873389009,0.873389009,0.873389009,0.873389009
1,2,7,2,1,0.863133529,0.863133529,0.863133529,0.863133529
1,2,7,3,1,0.81560126,0.81560126,0.81560126,0.81560126
1,3,0,0,1,0.879930184,0.879930184,0.879930184,0.879930184
1,3,0,1,1,0.85392214,0.85392214,0.85392214,0.85392214
1,3,0,2,1,0.829826327,0.829826327,0.829826327,0.829826327
1,3,0,3,1,0.832206221,0.832206221,0.832206221,0.832206221
1,3,1,0,1,0.813012491,0.813012491,0.813012491,0.813012491
1,3,1,1,1,0.847649486,0.847649486,0.847649486,0.847649486
1,3,1,2,1,0.813177031,0.813177031,0.813177031,0.813177031
1,3,1,3,1,0.813298249,0.813298249,0.813298249,0.813298249
1,3,2,0,1,0.805925077,0.805925077,0.805925077,0.805925077
1,3,2,1,1,0.849730158,0.849730158,0.849730158,0.849730158
1,3,2,2,1,0.883739604,0.883739604,0.883739604,0.883739604
1,3,2,3,1,0.898982727,0.898982727,0.898982727,0.898982727
1,3,3,0,1,0.839739887,0.839739887,0.839739887,0.839739887
1,3,3,1,1,0.854426033,0.854426033,0.854426033,0.854426033
1,3,3,2,1,0.823211325,0.823211325,0.823211325,0.823211325
1,3,3,3,1,0.886252568,0.886252568,0.886252568,0.886252568
1,3,4,0,1,0.865017043,0.865017043,0.865017043,0.865017043
1,3,4,1,1,0.827963117,0.827963117,0.827963117,0.827963117
1,3,4,2,1,0.820730249,0.820730249,0.820730249,0.820730249
1,3,4,3,1,0.810887378,0.810887378,0.810887378,0.810887378
1,3,5,0,1,0.881727676,0.881727676,0.881727676,0.881727676
1,3,5,1,1,0.83663837,0.83663837,0.83663837,0.83663837
1,3,5,2,1,0.849444881,0.849444881,0.849444881,0.849444881
1,3,5,3,1,0.830411701,0.830411701,0.830411701,0.830411701
1,3,6,0,1,0.83653785,0.83653785,0.83653785,0.83653785
1,3,6,1,1,0.807689388,0.807689388,0.807689388,0.807689388
1,3,6,2,1,0.821010422,0.821010422,0.821010422,0.821010422
1,3,6,3,1,0.831106446,0.831106446,0.831106446,0.831106446
1,3,7,0,1,0.877293804,0.877293804,0.877293804,0.877293804
1,3,7,1,1,0.889768684,0.889768684,0.889768684,0.889768684
1,3,7,2,1,0.885130945,0.885130945,0.885130945,0.885130945
1,3,7,3,1,0.827391251,0.827391251,0.827391251,0.827391251
1,4,0,0,1,0.865373569,0.865373569,0.865373569,0.865373569
1,4,0,1,1,0.809951035,0.809951035,0.809951035,0.809951035
1,4,0,2,1,0.883722062,0.883722062,0.883722062,0.883722062
1,4,0,3,1,0.849571669,0.849571669,0.849571669,0.849571669
1,4,1,0,1,0.843795353,0.843795353,0.843795353,0.843795353
1,4,1,1,1,0.816253959,0.816253959,0.816253959,0.816253959
1,4,1,2,1,0.896818731,0.896818731,0.896818731,0.896818731
1,4,1,3,1,0.848128859,0.848128859,0.848128859,0.848128859
1,4,2,0,1,0.869762414,0.869762414,0.869762414,0.869762414
1,4,2,1,1,0.818055024,0.818055024,0.818055024,0.818055024
1,4,2,2,1,0.812889262,0.812889262,0.812889262,0.812889262
1,4,2,3,1,0.877257437,0.877257437,0.877257437,0.877257437
1,4,3,0,1,0.817699767,0.817699767,0.817699767,0.817699767
1,4,3,1,1,0.822287288,0.822287288,0.822287288,0.822287288
1,4,3,2,1,0.806072851,0.806072851,0.806072851,0.806072851
1,4,3,3,1,0.882597958,0.882597958,0.882597958,0.882597958
1,4,4,0,1,0.820753414,0.820753414,0.820753414,0.820753414
1,4,4,1,1,0.849931293,0.849931293,0.849931293,0.849931293
1,4,4,2,1,0.837563712,0.837563712,0.837563712,0.837563712
1,4,4,3,1,0.870754888,0.870754888,0.870754888,0.870754888
1,4,5,0,1,0.833045109,0.833045109,0.833045109,0.833045109
1,4,5,1,1,0.870495242,0.870495242,0.870495242,0.870495242
1,4,5,2,1,0.836428139,0.836428139,0.836428139,0.836428139
1,4,5,3,1,0.866265866,0.866265866,0.866265866,0.866265866
1,4,6,0,1,0.894577927,0.894577927,0.894577927,0.894577927
1,4,6,1,1,0.897723932,0.897723932,0.897723932,0.897723932
1,4,6,2,1,0.834197347,0.834197347,0.834197347,0.834197347
1,4,6,3,1,0.844572122,0.844572122,0.844572122,0.844572122
1,4,7,0,1,0.896607253,0.896607253,0.896607253,0.896607253
1,4,7,1,1,0.881305166,0.881305166,0.881305166,0.881305166
1,4,7,2,1,0.884182643,0.884182643,0.884182643,0.884182643
1,4,7,3,1,0.840196181,0.840196181,0.840196181,0.840196181
1,5,0,0,1,0.890526014,0.890526014,0.890526014,0.890526014
1,5,0,1,1,0.853812476,0.853812476,0.853812476,0.853812476
1,5,0,2,1,0.806527818,0.806527818,0.806527818,0.806527818
1,5,0,3,1,0.868636048,0.868636048,0.868636048,0.868636048
1,5,1,0,1,0.870945105,0.870945105,0.870945105,0.870945105
1,5,1,1,1,0.858545358,0.858545358,0.858545358,0.858545358
1,5,1,2,1,0.880711181,0.880711181,0.880711181,0.880711181
1,5,1,3,1,0.849133975,0.849133975,0.849133975,0.849133975
1,5,2,0,1,0.879751728,0.879751728,0.879751728,0.879751728
1,5,2,1,1,0.886094249,0.886094249,0.886094249,0.886094249
1,5,2,2,1,0.828486728,0.828486728,0.828486728,0.828486728
1,5,2,3,1,0.825613297,0.825613297,0.825613297,0.825613297
1,5,3,0,1,0.897645372,0.897645372,0.897645372,0.897645372
1,5,3,1,1,0.861088166,0.861088166,0.861088166,0.861088166
1,5,3,2,1,0.878458774,0.878458774,0.878458774,0.878458774
1,5,3,3,1,0.803963659,0.803963659,0.803963659,0.803963659
1,5,4,0,1,0.881125403,0.881125403,0.881125403,0.881125403
1,5,4,1,1,0.805410828,0.805410828,0.805410828,0.805410828
1,5,4,2,1,0.824374252,0.824374252,0.824374252,0.824374252
1,5,4,3,1,0.844950607,0.844950607,0.844950607,0.844950607
1,5,5,0,1,0.85379411,0.85379411,0.85379411,0.85379411
1,5,5,1,1,0.872479427,0.872479427,0.872479427,0.872479427
1,5,5,2,1,0.868381872,0.868381872,0.868381872,0.868381872
1,5,5,3,1,0.845573818,0.845573818,0.845573818,0.845573818
1,5,6,0,1,0.898427866,0.898427866,0.898427866,0.898427866
1,5,6,1,1,0.823421676,0.823421676,0.823421676,0.823421676
1,5,6,2,1,0.3,0.5,0.7,0.6
1,5,6,3,1,0.3,0.5,0.7,0.6
1,5,7,0,1,0.890824438,0.890824438,0.890824438,0.890824438
1,5,7,1,1,0.859061979,0.859061979,0.859061979,0.859061979
1,5,7,2,1,0.3,0.5,0.7,0.6
1,5,7,3,1,0.3,0.5,0.7,0.6
1,6,0,0,1,0.803427471,0.803427471,0.803427471,0.803427471
1,6,0,1,1,0.880896253,0.880896253,0.880896253,0.880896253
1,6,0,2,1,0.843996073,0.843996073,0.843996073,0.843996073
1,6,0,3,1,0.808755983,0.808755983,0.808755983,0.808755983
1,6,1,0,1,0.808590028,0.808590028,0.808590028,0.808590028
1,6,1,1,1,0.828205937,0.828205937,0.828205937,0.828205937
1,6,1,2,1,0.898385583,0.898385583,0.898385583,0.898385583
1,6,1,3,1,0.872103712,0.872103712,0.872103712,0.872103712
1,6,2,0,1,0.820861086,0.820861086,0.820861086,0.820861086
1,6,2,1,1,0.892203396,0.892203396,0.892203396,0.892203396
1,6,2,2,1,0.85917927,0.85917927,0.85917927,0.85917927
1,6,2,3,1,0.867569703,0.867569703,0.867569703,0.867569703
1,6,3,0,1,0.858696365,0.858696365,0.858696365,0.858696365
1,6,3,1,1,0.810723048,0.810723048,0.810723048,0.810723048
1,6,3,2,1,0.814734024,0.814734024,0.814734024,0.814734024
1,6,3,3,1,0.865880933,0.865880933,0.865880933,0.865880933
1,6,4,0,1,0.84293991,0.84293991,0.84293991,0.84293991
1,6,4,1,1,0.851025547,0.851025547,0.851025547,0.851025547
1,6,4,2,1,0.879371761,0.879371761,0.879371761,0.879371761
1,6,4,3,1,0.899442701,0.899442701,0.899442701,0.899442701
1,6,5,0,1,0.896253386,0.896253386,0.896253386,0.896253386
1,6,5,1,1,0.877231242,0.877231242,0.877231242,0.877231242
1,6,5,2,1,0.3,0.5,0.7,0.6
1,6,5,3,1,0.3,0.5,0.7,0.6
1,6,6,0,1,0.86240535,0.86240535,0.86240535,0.86240535
1,6,6,1,1,0.3,0.5,0.7,0.6
1,6,6,2,0,0,0,0,0
1,6,6,3,0,0,0,0,0
1,6,7,0,1,0.865027139,0.865027139,0.865027139,0.865027139
1,6,7,1,1,0.3,0.5,0.7,0.6
1,6,7,2,0,0,0,0,0
1,6,7,3,0,0,0,0,0
1,7,0,0,1,0.845948558,0.845948558,0.845948558,0.845948558
1,7,0,1,1,0.881667685,0.881667685,0.881667685,0.881667685
1,7,0,2,1,0.86335727,0.86335727,0.86335727,0.86335727
1,7,0,3,1,0.897213402,0.897213402,0.897213402,0.897213402
